timeindex,ashp_SDE,gshp_SDE,chp_SDE,tes_SDE,dhw_SDE,space_SDE,excess_heat_SDE,,,
2050-02-12 09:00:00+00:00,2336.3247,119791.59,0,-6150,14140.1942589785,101837.724899091,0,,,
2050-02-12 10:00:00+00:00,0,115441.78,0,-6150,13585.1310521937,95706.6506282779,0,,,
2050-02-12 11:00:00+00:00,0,112393.85,0,-6150,12825.3985213732,93418.4475855584,0,,,
2050-02-12 12:00:00+00:00,0,108763.83,0,-6150,12505.2956985814,90108.5352772533,0,,,
2050-02-12 13:00:00+00:00,0,106079.39,0,-6150,10411.1191750481,89518.2689467342,0,,,
2050-02-12 14:00:00+00:00,0,105634.85,0,-6150,10926.0671943219,88558.7791556548,0,,,
2050-02-12 15:00:00+00:00,0,102158.65,0,0,9824.12755371364,92334.5188454653,0,,,
2050-02-12 16:00:00+00:00,0,104685.55,2873.0966,0,10407.0257885674,97151.6160559697,0,,,
2050-02-12 17:00:00+00:00,0,107374.04,5553.4889,0,11268.2743041096,101659.253248532,0,,,
2050-02-12 18:00:00+00:00,0,104814.62,9959.8448,0,11284.6478500325,103489.815682707,0,,,
2050-02-12 19:00:00+00:00,0,103792.3,10209.335,0,11822.5188335983,102179.113331583,0,,,
2050-02-12 20:00:00+00:00,0,99213.517,11578.081,0,12300.6263745457,98490.9721124594,0,,,
2050-02-12 21:00:00+00:00,0,90298.65,10465.789,0,11296.9280094746,89467.5109543734,0,,,
2050-02-12 22:00:00+00:00,0,68155.865,11064.262,0,8122.91613232892,71097.2111062253,0,,,
2050-02-12 23:00:00+00:00,0,55427.238,7568.343,0,4776.16334569713,58219.4172378989,0,,,
2050-02-13 00:00:00+00:00,0,56016.06,5919.3336,0,3648.84470890849,58286.5487761828,0,,,
2050-02-13 01:00:00+00:00,0,59756.6,5422.3932,0,4245.6604577966,60933.3324746124,0,,,
2050-02-13 02:00:00+00:00,0,59407.759,5153.9513,0,4290.68770908445,60271.0225420329,0,,,
2050-02-13 03:00:00+00:00,0,64519.849,6437.3687,0,5580.10445050937,65377.1128380755,0,,,
2050-02-13 04:00:00+00:00,0,84051.352,3221.2847,0,8733.64939525145,78538.9877281632,0,,,
2050-02-13 05:00:00+00:00,0,104805.32,16593.88,0,15789.8290107063,105609.371202421,0,,,
2050-02-13 06:00:00+00:00,0,119791.59,15315.538,0,19117.7522195268,115989.380640216,0,,,
2050-02-13 07:00:00+00:00,0,106910.99,20632.383,0,18543.8594349307,108999.513885748,0,,,
2050-02-13 08:00:00+00:00,0,109211.66,13855.182,0,14279.3693993229,108787.476466047,0,,,
2050-02-13 09:00:00+00:00,0,113163.98,4490.588,0,13634.2516899623,104020.318570608,0,,,
2050-02-13 10:00:00+00:00,0,111584.08,0,0,12780.3712700853,98803.7068395858,0,,,
2050-02-13 11:00:00+00:00,0,108399.42,0,0,12516.7571807273,95882.6662469484,0,,,
2050-02-13 12:00:00+00:00,0,105293.36,0,0,12260.5111870346,93032.8505790751,0,,,
2050-02-13 13:00:00+00:00,0,104080.9,0,0,10352.1744097257,93728.7262807968,0,,,
2050-02-13 14:00:00+00:00,0,106279.05,0,0,10046.8077782645,96232.2414524011,0,,,
2050-02-13 15:00:00+00:00,0,103456.37,4965.1615,0,9147.08142980358,99274.4462848681,0,,,
2050-02-13 16:00:00+00:00,0,93286.646,19825.084,0,9933.01163410068,103178.718310173,0,,,
2050-02-13 17:00:00+00:00,0,108879.86,10041.203,0,11242.076630633,107678.98740707,0,,,
2050-02-13 18:00:00+00:00,0,101595.79,18947.894,0,11359.1474839815,109184.534954677,0,,,
2050-02-13 19:00:00+00:00,0,112325.52,7739.2406,0,12019.8200619687,108044.936158446,0,,,
2050-02-13 20:00:00+00:00,0,103003.78,14462.495,0,12529.0373401695,104937.237142288,0,,,
2050-02-13 21:00:00+00:00,0,94218.355,12229.342,0,11590.8331587899,94856.8635948812,0,,,
2050-02-13 22:00:00+00:00,0,74519.693,9619.0477,0,8320.21736069934,75818.5230730807,0,,,
2050-02-13 23:00:00+00:00,0,63085.341,5071.9999,0,5122.46384196554,63034.8770938107,0,,,
2050-02-14 00:00:00+00:00,0,61624.87,2929.4722,0,3521.13105071021,61033.2111047416,0,,,
2050-02-14 01:00:00+00:00,0,67247.79,0,0,4053.27129320303,63194.5191665587,0,,,
2050-02-14 02:00:00+00:00,0,66367.681,2473.2555,0,3917.37086204333,64923.5656160122,0,,,
2050-02-14 03:00:00+00:00,0,71159.047,3977.5181,0,4429.04417213259,70707.520713261,0,,,
2050-02-14 04:00:00+00:00,0,80655.423,7921.3673,0,7502.35874185267,81074.4313143177,0,,,
2050-02-14 05:00:00+00:00,0,102817.16,17285.252,0,15784.0982696333,104318.317106404,0,,,
2050-02-14 06:00:00+00:00,0,115336.56,27435.85,0,20583.1845796225,122189.223803905,0,,,
2050-02-14 07:00:00+00:00,0,114287.41,23882.396,0,19412.4760461383,118757.328578474,0,,,
2050-02-14 08:00:00+00:00,0,119791.59,11918.633,2634.7164,14971.9703918597,119372.973905174,0,,,
2050-02-14 09:00:00+00:00,0,119791.59,2353.3246,6150,14406.264380225,113888.654698313,0,,,
2050-02-14 10:00:00+00:00,8416.641,119791.59,0,-6150,13404.2033697462,108654.032066776,0,,,
2050-02-14 11:00:00+00:00,2807.0642,119791.59,0,-6150,13251.9293926636,103196.729210688,0,,,
2050-02-14 12:00:00+00:00,0,119665.34,0,-6150,12846.6841310729,100668.653720199,0,,,
2050-02-14 13:00:00+00:00,0,112532.11,0,0,10678.0079735906,101854.098445014,0,,,
2050-02-14 14:00:00+00:00,0,113373.71,0,0,10371.8226648332,103001.884014206,0,,,
2050-02-14 15:00:00+00:00,0,104234.99,11061.787,0,9461.45351152244,105835.326136157,0,,,
2050-02-14 16:00:00+00:00,0,103611.65,16602.106,0,10167.1533407976,110046.602147515,0,,,
2050-02-14 17:00:00+00:00,0,112182.77,12370.791,0,11492.5918832527,113060.971951913,0,,,
2050-02-14 18:00:00+00:00,0,99644.855,26401.157,0,11460.6634687031,114585.34907733,0,,,
2050-02-14 19:00:00+00:00,0,109513.81,15664.408,0,12227.7640951889,112950.450516933,0,,,
2050-02-14 20:00:00+00:00,0,103027.56,17444.902,0,12908.0849282836,107564.37258561,0,,,
2050-02-14 21:00:00+00:00,0,88577.33,20634.221,0,11521.2455886177,97690.3057168315,0,,,
2050-02-14 22:00:00+00:00,0,70990.27,14997.044,0,8458.57382374748,77528.7399447231,0,,,
2050-02-14 23:00:00+00:00,0,61249.008,8287.8046,0,5052.8762717934,64483.9359079836,0,,,
2050-02-15 00:00:00+00:00,0,62863.016,6738.4721,0,3457.27422161107,66144.2134645612,0,,,
2050-02-15 01:00:00+00:00,0,65683.19,6704.2567,0,3973.85959547719,68413.586929469,0,,,
2050-02-15 02:00:00+00:00,0,66797.246,7262.7578,0,3842.87122809433,70217.1330128715,0,,,
2050-02-15 03:00:00+00:00,0,70670.024,9427.7251,0,4354.54453818359,75743.2047618357,0,,,
2050-02-15 04:00:00+00:00,0,80036.741,13180.312,0,7476.16106837611,85740.8919023316,0,,,
2050-02-15 05:00:00+00:00,0,104096.51,21899.561,0,15725.9721816072,110270.101049362,0,,,
2050-02-15 06:00:00+00:00,0,118116.88,31628.2,0,20625.7557990219,129119.327115754,0,,,
2050-02-15 07:00:00+00:00,0,118668.42,26614.054,0,19428.0309147649,125854.442058736,0,,,
2050-02-15 08:00:00+00:00,0,119791.59,16247.097,6150,15185.645166153,127003.046305225,0,,,
2050-02-15 09:00:00+00:00,3823.1226,119791.59,6005.5445,6150,14614.2084134452,121156.053056173,0,,,
2050-02-15 10:00:00+00:00,3228.4907,119791.59,0,6150,13612.1474029664,115557.937705148,0,,,
2050-02-15 11:00:00+00:00,0,119791.59,0,3896.6275,13432.8570751112,110255.364858032,0,,,
2050-02-15 12:00:00+00:00,0,119791.59,0,724.25297,13012.0569448937,107503.790465695,0,,,
2050-02-15 13:00:00+00:00,0,119791.59,0,-408.7964,10795.0788269391,108587.719205788,0,,,
2050-02-15 14:00:00+00:00,0,119791.59,775.01097,0,10382.4654696831,110184.139933267,0,,,
2050-02-15 15:00:00+00:00,0,109938.52,12672.324,0,9435.25583804581,113175.586773373,0,,,
2050-02-15 16:00:00+00:00,0,113710.25,13823.304,0,10071.3680971488,117462.181095976,0,,,
2050-02-15 17:00:00+00:00,0,116920.44,14111.313,0,11433.6471179305,119598.110161613,0,,,
2050-02-15 18:00:00+00:00,0,104291.1,27051.753,0,11423.8229903767,119919.031661701,0,,,
2050-02-15 19:00:00+00:00,0,110433.88,19859.435,0,12163.0885887937,118130.221769629,0,,,
2050-02-15 20:00:00+00:00,0,100820.91,25375.739,0,12758.2669830895,113438.382185434,0,,,
2050-02-15 21:00:00+00:00,0,92163.534,21857.746,0,11393.5319304194,102627.748489869,0,,,
2050-02-15 22:00:00+00:00,0,74482.603,15896.914,0,8341.50297039905,82038.0144918776,0,,,
2050-02-15 23:00:00+00:00,0,64481.185,9505.9571,0,4962.00309192155,69025.1388696877,0,,,
2050-02-16 00:00:00+00:00,0,63414.745,6018.9138,0,3446.63141676121,65987.0274237017,0,,,
2050-02-16 01:00:00+00:00,0,66309.391,5793.156,0,3957.48604955433,68145.0607763344,0,,,
2050-02-16 02:00:00+00:00,0,67800.768,6027.551,0,3827.31635946762,70001.0022066902,0,,,
2050-02-16 03:00:00+00:00,0,71169.673,8644.8144,0,4338.98966955687,75475.497285997,0,,,
2050-02-16 04:00:00+00:00,0,79556.016,13146.908,0,7454.87545867639,85248.0481700536,0,,,
2050-02-16 05:00:00+00:00,0,102669.94,22505.82,0,15688.3130259846,109487.445554249,0,,,
2050-02-16 06:00:00+00:00,0,116667.6,32113.082,0,20588.9153206955,128191.765739224,0,,,
2050-02-16 07:00:00+00:00,0,118961.51,25310.712,0,19391.1904364385,124881.034753622,0,,,
2050-02-16 08:00:00+00:00,0,119791.59,15390.761,6150,15153.7167516034,126178.638268009,0,,,
2050-02-16 09:00:00+00:00,8681.6725,119791.59,356.15229,6150,14588.0107399687,120391.408461575,0,,,
2050-02-16 10:00:00+00:00,2587.4663,119791.59,0,6150,13585.1310521937,114943.929733041,0,,,
2050-02-16 11:00:00+00:00,0,119791.59,0,3301.4491,13406.6594016346,109686.384137212,0,,,
2050-02-16 12:00:00+00:00,0,119791.59,0,227.31585,12985.0405941211,107033.869697709,0,,,
2050-02-16 13:00:00+00:00,0,119791.59,0,-934.38723,10773.7932172394,108083.413991364,0,,,
2050-02-16 14:00:00+00:00,0,116387.58,3614.1419,0,10366.0919237602,109635.626144851,0,,,
2050-02-16 15:00:00+00:00,0,98202.273,23824.034,0,9413.97022834609,112612.336793626,0,,,
2050-02-16 16:00:00+00:00,0,88672.096,38260.544,0,10060.725292299,116871.914765457,0,,,
2050-02-16 17:00:00+00:00,0,107289.96,23045.106,0,11418.0922493037,118916.970651222,0,,,
2050-02-16 18:00:00+00:00,0,105153.65,25491.694,0,11407.4494444538,119237.89215131,0,,,
2050-02-16 19:00:00+00:00,0,93895.407,35657.001,0,12141.8029790939,117410.604426319,0,,,
2050-02-16 20:00:00+00:00,0,89102.802,36329.202,0,12742.7121144628,112689.292459464,0,,,
2050-02-16 21:00:00+00:00,0,89744.272,23581.132,0,11377.1583844966,101948.24633407,0,,,
2050-02-16 22:00:00+00:00,0,61192.082,28777.278,0,8325.94810177234,81643.4120351367,0,,,
2050-02-16 23:00:00+00:00,0,48363.169,25377.551,0,4946.44822329483,68794.2718721753,0,,,
2050-02-17 00:00:00+00:00,0,50855.759,25160.065,0,3457.27422161107,72558.5500798403,0,,,
2050-02-17 01:00:00+00:00,0,53618.207,25092.703,0,3973.85959547719,74737.0503648761,0,,,
2050-02-17 02:00:00+00:00,0,56648.419,23914.339,0,3842.87122809433,76719.8867761341,0,,,
2050-02-17 03:00:00+00:00,0,62130.768,24323.192,0,4354.54453818359,82099.4152890884,0,,,
2050-02-17 04:00:00+00:00,0,71826.522,27189.222,0,7476.16106837611,91539.583190911,0,,,
2050-02-17 05:00:00+00:00,0,97543.981,35814.457,0,15725.9721816072,117632.465973574,0,,,
2050-02-17 06:00:00+00:00,0,113447.92,44686.144,0,20625.7557990219,137508.313369329,0,,,
2050-02-17 07:00:00+00:00,0,119791.59,33477.076,0,19428.0309147649,133840.639082609,0,,,
2050-02-17 08:00:00+00:00,3766.8728,119791.59,20901.139,6150,15185.645166153,135423.960973349,0,,,
2050-02-17 09:00:00+00:00,13411.604,119791.59,5491.2824,6150,14614.2084134452,130230.272206619,0,,,
2050-02-17 10:00:00+00:00,12419.781,119791.59,0,6150,13612.1474029664,124749.227708943,0,,,
2050-02-17 11:00:00+00:00,6789.7369,119791.59,0,6150,13432.8570751112,119298.474271225,0,,,
2050-02-17 12:00:00+00:00,0,119791.59,3382.402,6150,13012.0569448937,116311.939494896,0,,,
2050-02-17 13:00:00+00:00,0,119791.59,2181.4024,6150,10795.0788269391,117327.918019409,0,,,
2050-02-17 14:00:00+00:00,0,119791.59,9579.8853,0,10382.4654696831,118989.014253283,0,,,
2050-02-17 15:00:00+00:00,0,117753.37,13642.696,0,9435.25583804581,121960.812838281,0,,,
2050-02-17 16:00:00+00:00,0,108470.25,28045.01,0,10071.3680971488,126443.889711959,0,,,
2050-02-17 17:00:00+00:00,0,110352.24,29271.533,0,11433.6471179305,128190.128384631,0,,,
2050-02-17 18:00:00+00:00,0,107464.58,32069.141,0,11423.8229903767,128109.898009609,0,,,
2050-02-17 19:00:00+00:00,0,95858.823,42086.664,0,12163.0885887937,125782.398456676,0,,,
2050-02-17 20:00:00+00:00,0,93779.073,39688.25,0,12758.2669830895,120709.055252479,0,,,
2050-02-17 21:00:00+00:00,0,95298.708,25448.825,0,11393.5319304194,109354.001154978,0,,,
2050-02-17 22:00:00+00:00,0,66861.215,29863.87,0,8341.50297039905,88383.5822142803,0,,,
2050-02-17 23:00:00+00:00,0,56768.119,23325.537,0,4962.00309192155,75131.652821617,0,,,
2050-02-18 00:00:00+00:00,0,57841.679,20877.418,0,3579.25713873635,75139.8395945785,0,,,
2050-02-18 01:00:00+00:00,0,60990.594,20286.869,0,3978.77165925404,77298.6916245067,0,,,
2050-02-18 02:00:00+00:00,0,63111.321,20374.934,0,3827.31635946762,79658.9382692866,0,,,
2050-02-18 03:00:00+00:00,0,67149.461,21801.464,0,4290.68770908445,84660.237871423,0,,,
2050-02-18 04:00:00+00:00,0,76678.951,25329.059,0,7268.21703515584,94739.792741533,0,,,
2050-02-18 05:00:00+00:00,0,102799.52,34648.211,0,15437.7977733649,122009.93347605,0,,,
2050-02-18 06:00:00+00:00,0,119140.56,46246.168,0,20210.6864098774,145176.044925002,0,,,
2050-02-18 07:00:00+00:00,0,119791.59,40058.422,0,19294.5865154937,140555.430265572,0,,,
2050-02-18 08:00:00+00:00,0,119791.59,30875.223,6150,15228.2163855524,141588.601013305,0,,,
2050-02-18 09:00:00+00:00,1511.8273,119791.59,23313.37,6150,14646.1368279948,136120.655352367,0,,,
2050-02-18 10:00:00+00:00,2269.4385,119791.59,16303.521,6150,13494.2578723218,131020.295797397,0,,,
2050-02-18 11:00:00+00:00,0,119791.59,12800.466,6150,13294.500612063,125447.559442553,0,,,
2050-02-18 12:00:00+00:00,0,119791.59,8995.2535,6150,12899.8981553222,122036.949826822,0,,,
2050-02-18 13:00:00+00:00,0,119791.59,12183.725,1126.8732,10848.2928511884,122253.8993103,0,,,
2050-02-18 14:00:00+00:00,0,119791.59,14848.074,0,10296.5043535881,124343.163770056,0,,,
2050-02-18 15:00:00+00:00,0,109051.62,27529.137,0,9355.02546302385,127225.726529775,0,,,
2050-02-18 16:00:00+00:00,0,113658.5,28260.025,0,9981.31359457305,131937.214369077,0,,,
2050-02-18 17:00:00+00:00,0,101662.62,43131.924,0,11454.9327276302,133339.60857737,0,,,
2050-02-18 18:00:00+00:00,0,108196.34,37086.95,0,11477.037014626,133806.254636171,0,,,
2050-02-18 19:00:00+00:00,0,97727.789,45731.489,0,12323.5493388377,131135.729296153,0,,,
2050-02-18 20:00:00+00:00,0,95941.385,42551.797,0,12827.8545532617,125665.327603327,0,,,
2050-02-18 21:00:00+00:00,0,87212.719,38194.725,0,11542.5311983174,113864.913056725,0,,,
2050-02-18 22:00:00+00:00,0,71245.858,29703.602,0,8336.59090662219,92612.869126154,0,,,
2050-02-18 23:00:00+00:00,0,57876.394,25537.817,0,4951.36028707169,78462.8507396218,0,,,
2050-02-19 00:00:00+00:00,0,58239.542,21597.049,0,3888.71715667833,75947.8740858714,0,,,
2050-02-19 01:00:00+00:00,0,61186.6,20049.93,0,4063.91409805289,77172.6153209009,0,,,
2050-02-19 02:00:00+00:00,0,64698.297,19234.956,0,3470.37305834936,80462.8793740989,0,,,
2050-02-19 03:00:00+00:00,0,69583.709,19643.929,0,4275.13284045773,84952.5056661458,0,,,
2050-02-19 04:00:00+00:00,0,80581.607,22115.729,0,7134.77263588456,95562.5634241565,0,,,
2050-02-19 05:00:00+00:00,0,110606.25,29235.295,0,14345.6822603104,125495.861403025,0,,,
2050-02-19 06:00:00+00:00,7147.5364,119791.59,32731.499,6150,19981.4567669575,145839.173534878,0,,,
2050-02-19 07:00:00+00:00,5723.5626,119791.59,26293.715,6150,19039.1591990971,138919.713027879,0,,,
2050-02-19 08:00:00+00:00,17426.884,119791.59,10513.381,6150,14865.5423433611,139016.316948824,0,,,
2050-02-19 09:00:00+00:00,23960.919,119791.59,0,4657.3072,14140.1942589785,134269.625985788,0,,,
2050-02-19 10:00:00+00:00,23960.919,119791.59,0,-1930.589,13585.1310521937,128236.792990512,0,,,
2050-02-19 11:00:00+00:00,23960.919,119791.59,0,-5757.9054,12825.3985213732,125169.209161865,0,,,
2050-02-19 12:00:00+00:00,20063.963,119791.59,0,-6150,12505.2956985814,121200.261630164,0,,,
2050-02-19 13:00:00+00:00,9074.888,119791.59,0,2491.1084,10411.1191750481,120946.47166836,0,,,
2050-02-19 14:00:00+00:00,0,119791.59,5335.5588,6148.5699,10926.0671943219,120349.655919472,0,,,
2050-02-19 15:00:00+00:00,0,119791.59,13146.862,0,9824.12755371364,123114.329148546,0,,,
2050-02-19 16:00:00+00:00,0,119791.59,19500.617,0,10407.0257885674,128885.185409057,0,,,
2050-02-19 17:00:00+00:00,0,119791.59,20978.873,3192.2976,11268.2743041096,132694.490868009,0,,,
2050-02-19 18:00:00+00:00,0,119791.59,21509.36,3306.9289,11284.6478500325,133323.235031447,0,,,
2050-02-19 19:00:00+00:00,0,119791.59,19843.409,3296.2283,11822.5188335983,131108.712945381,0,,,
2050-02-19 20:00:00+00:00,0,119791.59,17554.57,963.63438,12300.6263745457,126009.172067707,0,,,
