timeindex,hydro_SDE,onshore_SDE,pv_SDE,chp_SDE,li-ion_SDE,phs_SDE,import_export,electricity_SDE,excess_SDE
2050-02-23 04:00:00+00:00,2425.1428,4894.5,0,39324.713,0,0,32000,54413.7013432328,0
2050-02-23 05:00:00+00:00,2424.8833,4834.7793,0,49354.134,0,0,32000,56789.7548127637,0
2050-02-23 06:00:00+00:00,2424.6238,4724.6855,8741.1997,61610.918,0,0,27779.209,63353.8374115025,0
2050-02-23 07:00:00+00:00,2424.3643,3329.8179,43332.376,50307.441,-9967.628,0,20544.026,68043.5988079411,0
2050-02-23 08:00:00+00:00,2424.1048,3138.7117,77269.714,48165.781,-12833,0,0,69636.8707142426,6601.6426
2050-02-23 09:00:00+00:00,2423.8453,4330.529,99313.416,39219.275,-12833,0,0,70013.9120763353,20513.356
2050-02-23 10:00:00+00:00,2423.5857,5122.9966,111985.43,31554.819,-12833,0,0,71026.2830911564,25300.751
2050-02-23 11:00:00+00:00,2423.3262,5521.3076,112763.81,24582.144,-12833,0,0,71723.9580163449,18806.832
2050-02-23 12:00:00+00:00,2423.0667,5669.311,101485.09,19704.465,-12833,0,0,70694.7637397887,3827.375
2050-02-23 13:00:00+00:00,2422.8072,5398.231,81270.584,16899.676,-12833,0,19012.991,70244.4912269104,0
2050-02-23 14:00:00+00:00,2422.5477,4498.7855,53513.578,18338.719,-8.7308633E-12,0,32000,69095.5540898598,0
2050-02-23 15:00:00+00:00,2422.2882,4769.3462,21600.026,41015.45,0,0,32000,68304.8557452543,0
2050-02-23 16:00:00+00:00,2422.0287,7715.9131,825.08207,53278.826,3489.3854,0,32000,66952.0589887612,0
2050-02-23 17:00:00+00:00,2421.7692,11826.254,0,54508.448,0,0,32000,67977.2949196567,0
2050-02-23 18:00:00+00:00,2421.5096,15215.793,0,54954.897,0,0,32000,71813.0229099917,0
2050-02-23 19:00:00+00:00,2421.2501,17729.255,0,52035.954,0,0,32000,71407.282888964,0
2050-02-23 20:00:00+00:00,2420.9906,19423.246,0,46838.015,0,0,32000,67903.074159942,0
2050-02-23 21:00:00+00:00,2420.7311,20754.757,0,32703.829,10133.956,0,32000,65234.0961773213,0
2050-02-23 22:00:00+00:00,2420.4716,21426.745,0,23955.096,12833,0,32000,63761.556650388,0
2050-02-23 23:00:00+00:00,2420.2121,21512.95,0,9632.4096,12833,8227,32000,59383.5223366864,0
2050-02-24 00:00:00+00:00,2419.9526,21025.837,0,11385.706,12833,0,32000,56153.4356411613,0
2050-02-24 01:00:00+00:00,2420.2256,20037.07,0,10837.449,12833,0,32000,54024.7846739944,0
2050-02-24 02:00:00+00:00,2420.4986,18960.021,0,11143.456,12833,0,32000,52770.9489004362,0
2050-02-24 03:00:00+00:00,2420.7716,18071.481,0,15962.57,2220.0365,6719.624,32000,52399.8451919167,0
2050-02-24 04:00:00+00:00,2421.0446,16692.712,0,27117.23,0,0,32000,53012.413749228,0
2050-02-24 05:00:00+00:00,2421.3176,15956.33,0,37260.609,0,0,32000,55273.672402909,0
2050-02-24 06:00:00+00:00,2421.5906,15031.957,6024.6559,51597.721,-5711.3795,0,32000,61795.2017276546,0
2050-02-24 07:00:00+00:00,2421.8636,10589.777,22720.892,39733.05,0,0,32000,66767.0019389658,0
2050-02-24 08:00:00+00:00,2422.1367,7796.9255,41409.779,38251.32,-12833,0,32000,68278.1363041769,0
2050-02-24 09:00:00+00:00,2422.4097,9031.8455,57740.177,27590.783,-12833,0,27451.137,69476.5538876674,0
2050-02-24 10:00:00+00:00,2422.6827,9993.089,69182.353,20226.781,-12833,0,23704.867,70769.9741084325,0
2050-02-24 11:00:00+00:00,2422.9557,9517.4007,75471.658,13665.082,-12833,0,25255.249,71572.5477601833,0
2050-02-24 12:00:00+00:00,2423.2287,8001.5338,72443.762,10485.007,-12833,0,32000,71137.1193812366,0
2050-02-24 13:00:00+00:00,2423.5017,6202.6428,59149.044,20096.667,-12833,0,32000,70947.1142867976,0
2050-02-24 14:00:00+00:00,2423.7747,4619.7848,39144.696,28902.646,-4256.2485,0,32000,70055.4757413995,0
2050-02-24 15:00:00+00:00,2424.0477,4767.269,15840.019,36015.378,4657.2029,6229.2009,32000,69153.9411067138,0
2050-02-24 16:00:00+00:00,2424.3207,7598.549,420.32483,44350.181,12833,0,32000,67429.0510327721,0
2050-02-24 17:00:00+00:00,2424.5938,9479.491,0,45588.172,3157.9473,8227,32000,68098.0272990255,0
2050-02-24 18:00:00+00:00,2424.8668,9705.391,0,50663.343,8028.2275,0,32000,71748.6983296197,0
2050-02-24 19:00:00+00:00,2425.1398,8934.7345,0,46540.608,12833,0,32000,71027.272700085,0
2050-02-24 20:00:00+00:00,2425.4128,7922.0793,0,43052.025,12833,0,32000,67144.0433911126,0
2050-02-24 21:00:00+00:00,2425.6858,7052.2345,0,38536.2,12833,0,32000,64341.4680229946,0
2050-02-24 22:00:00+00:00,2425.9588,6105.0124,0,32737.778,12833,0,32000,62218.7547994554,0
2050-02-24 23:00:00+00:00,2426.2318,5229.4552,0,36176.555,0,0,32000,57751.6555921069,0
2050-02-25 00:00:00+00:00,2426.5048,4718.9731,0,29706.586,0,0,32000,54114.8391765703,0
2050-02-25 01:00:00+00:00,2427.9673,4510.7297,0,28640.144,0,0,32000,52043.5856173288,0
2050-02-25 02:00:00+00:00,2429.4297,4580.3172,0,28366.179,0,0,32000,51192.5210380121,0
2050-02-25 03:00:00+00:00,2430.8922,4809.8524,0,29160.082,0,0,32000,51001.526334644,0
2050-02-25 04:00:00+00:00,2432.3546,5360.3214,0,32288.6,0,0,32000,52247.4452367718,0
2050-02-25 05:00:00+00:00,2433.8171,6152.2697,7.7837931,40893.566,0,0,32000,54506.7246725951,0
2050-02-25 06:00:00+00:00,2435.2795,6616.5331,9963.2552,46205.391,-3279.4302,0,32000,61161.851382838,0
2050-02-25 07:00:00+00:00,2436.742,4200.1821,31532.146,32112.441,-6.8308474,0,32000,66527.5163980859,0
2050-02-25 08:00:00+00:00,2438.2044,2504.6338,54214.119,27174.4,-12833,0,32000,68873.8815096983,0
2050-02-25 09:00:00+00:00,2439.6669,2924.7559,73875.98,11539.953,-12833,0,32000,69401.3436090782,0
2050-02-25 10:00:00+00:00,2441.1293,3701.6441,88929.836,1772.1572,-12833,0,28230.774,70315.7431598388,0
2050-02-25 11:00:00+00:00,2442.5918,4103.071,95273.628,0,-12833,0,23649.126,70708.6182647922,0
2050-02-25 12:00:00+00:00,2444.0542,4050.1014,90455.46,0,-12833,0,27803.877,70124.7484564702,0
2050-02-25 13:00:00+00:00,2445.5167,3994.0159,75845.28,3177.2712,-12833,0,32000,68694.762113476,0
2050-02-25 14:00:00+00:00,2446.9792,3912.4841,53163.307,11986.317,-6681.3669,0,32000,64048.5435099047,0
2050-02-25 15:00:00+00:00,2448.4416,5411.7331,23592.677,19898.989,12833,0,32000,63797.1825718249,0
2050-02-25 16:00:00+00:00,2449.9041,9780.691,1315.461,35212.466,12833,0,32000,63661.6060585245,0
2050-02-25 17:00:00+00:00,2451.3665,14453.965,0,34602.779,12833,0,32000,65505.2492939768,0
2050-02-25 18:00:00+00:00,2452.829,17823.77,0,28514.008,12833,8227,32000,69413.218916224,0
2050-02-25 19:00:00+00:00,2454.2914,20020.972,0,31967.555,12833,0,32000,68208.8635891057,0
2050-02-25 20:00:00+00:00,2455.7539,21350.406,0,34521.544,3010.3777,0,32000,64272.195397978,0
2050-02-25 21:00:00+00:00,2457.2163,22341.77,0,14424.46,12833,8227,32000,61509.2044770665,0
2050-02-25 22:00:00+00:00,2458.6788,22999.736,0,24713.017,0,0,32000,60293.9635417861,0
2050-02-25 23:00:00+00:00,2460.1412,23252.121,0,17641.151,0,0,32000,56372.1393945359,0
2050-02-26 00:00:00+00:00,2461.6037,23278.086,0,9409.494,0,2907.6195,32000,52720.4787550126,0
2050-02-26 01:00:00+00:00,2463.9102,22518.335,0,10951.16,0,0,32000,50643.2875421989,0
2050-02-26 02:00:00+00:00,2466.2167,21799.61,0,11027.229,0,0,32000,49377.5764614949,0
2050-02-26 03:00:00+00:00,2468.5232,21174.36,0,12010.214,0,0,32000,48661.0988766042,0
2050-02-26 04:00:00+00:00,2470.8296,21440.766,0,14324.955,0,0,32000,48496.8237043682,0
2050-02-26 05:00:00+00:00,2473.1361,22551.052,31.135172,20151.139,0,0,32000,47742.7408901287,0
2050-02-26 06:00:00+00:00,2475.4426,22147.028,14929.315,14698.498,0,0,32000,47241.9983218811,0
2050-02-26 07:00:00+00:00,2477.7491,14250.395,46796.164,0,-3936.9053,0,32000,49660.6048852962,0
2050-02-26 08:00:00+00:00,2480.0556,10285.461,74996.847,0,-12833,0,19259.725,52262.2893707039,0
2050-02-26 09:00:00+00:00,2482.3621,13652.669,93304.328,0,-12833,0,0,54148.4858801495,1196.0489
2050-02-26 10:00:00+00:00,2484.6686,18190.922,102450.28,0,-12833,0,0,54358.2832432198,17527.46
2050-02-26 11:00:00+00:00,2486.9751,19600.85,102676.01,0,-12833,0,0,59323.1561920293,13701.213
2050-02-26 12:00:00+00:00,2489.2816,19490.237,92611.57,0,-12833,0,0,58151.4580496162,8609.8232
2050-02-26 13:00:00+00:00,2491.5881,18756.97,72988.628,0,-6888.0431,0,2721.3453,56097.0278421645,0
2050-02-26 14:00:00+00:00,2493.8946,17970.215,47963.733,0,-11975.68,0,32000,54573.0285608795,0
2050-02-26 15:00:00+00:00,2496.2011,20511.201,20253.43,0,3010.3777,7467.5881,32000,53928.7925178463,0
2050-02-26 16:00:00+00:00,2498.5076,26036.143,918.48759,11079.186,12833,0,32000,53777.38217163,0
2050-02-26 17:00:00+00:00,2500.8141,29160.834,0,11590.449,12833,0,32000,55398.3632179927,0
2050-02-26 18:00:00+00:00,2503.1206,28073.398,0,15975.057,12833,0,32000,59659.6234979864,0
2050-02-26 19:00:00+00:00,2505.4271,25989.925,0,16273.78,12833,0,32000,58330.577445839,0
2050-02-26 20:00:00+00:00,2507.7336,23657.702,0,8942.1544,12833,6362.5773,32000,54257.3429523725,0
2050-02-26 21:00:00+00:00,2510.0401,21884.257,0,22034.642,0,0,32000,52708.6034478673,0
2050-02-26 22:00:00+00:00,2512.3465,20381.373,0,8402.3453,12833,0,32000,52860.0137940831,0
2050-02-26 23:00:00+00:00,2514.653,19088.29,0,13577.486,0,0,32000,49659.6152763676,0
2050-02-27 00:00:00+00:00,2516.9595,18101.601,0,9325.346,0,0,32000,45796.1782360258,0
2050-02-27 01:00:00+00:00,2519.0194,18015.914,0,8102.5487,0,0,32000,43597.2649448598,0
2050-02-27 02:00:00+00:00,2521.0792,17990.988,0,7190.4643,0,0,32000,42357.2836963047,0
2050-02-27 03:00:00+00:00,2523.139,17725.62,0,8046.9341,0,0,32000,41613.0970614078,0
2050-02-27 04:00:00+00:00,2525.1988,18520.165,0,10436.637,0,0,32000,41430.0192294699,0
2050-02-27 05:00:00+00:00,2527.2586,19664.725,0,9738.7054,0,8227,32000,40783.8039685791,0
2050-02-27 06:00:00+00:00,2529.3185,20342.944,4032.0048,15614.695,-2551.2326,0,32000,39188.5527543652,0
2050-02-27 07:00:00+00:00,2531.3783,18635.452,15676.559,7365.7022,-3135.9678,0,32000,40293.9470084938,0
2050-02-27 08:00:00+00:00,2533.4381,17874.662,29197.008,4431.5628,-9434.5981,0,32000,43822.8960507907,0
2050-02-27 09:00:00+00:00,2535.4979,20092.117,40436.805,0,-12833,0,30315.237,47767.4811133488,0
2050-02-27 10:00:00+00:00,2537.5577,24175.974,51123.953,0,-12833,0,19005.656,50423.5941798952,0
2050-02-27 11:00:00+00:00,2539.6175,26635.428,59834.018,0,-12833,0,9343.4039,53097.5202071599,0
2050-02-27 12:00:00+00:00,2541.6774,26549.741,57210.879,0,-12833,0,10448.23,52385.0010579846,0
2050-02-27 13:00:00+00:00,2543.7372,25022.45,47551.192,0,-12833,0,19137.173,50203.9007275368,0
2050-02-27 14:00:00+00:00,2545.797,20696.075,32217.12,0,-7678.8294,0,32000,49085.6415573337,0
2050-02-27 15:00:00+00:00,2547.8568,18734.64,14438.936,0,10670.98,0,32000,48132.6471682958,0
2050-02-27 16:00:00+00:00,2549.9166,20999.352,1346.5962,18256.505,0,0,32000,48405.7795928636,0
2050-02-27 17:00:00+00:00,2551.9765,22199.479,0,11763.35,12833,0,32000,50760.0615759064,0
2050-02-27 18:00:00+00:00,2554.0363,21438.689,0,10160.535,12833,8227,32000,55713.0592175706,0
2050-02-27 19:00:00+00:00,2556.0961,20305.034,0,17193.763,12833,0,32000,55528.0021677751,0
2050-02-27 20:00:00+00:00,2558.1559,18420.457,0,15838.872,12833,0,32000,52827.3566994325,0
2050-02-27 21:00:00+00:00,2560.2157,16077.848,0,20654.058,5172.3977,0,32000,51799.1519417507,0
2050-02-27 22:00:00+00:00,2562.2756,13246.049,0,22935.686,0,0,32000,52617.5593363627,0
2050-02-27 23:00:00+00:00,2564.3354,9991.531,0,9637.5679,12833,0,32000,49552.7374220023,0
2050-02-28 00:00:00+00:00,2566.3952,7247.4952,0,18073.25,0,0,32000,46650.2115520745,0
2050-02-28 01:00:00+00:00,2568.3754,4935.5255,0,19339.431,0,0,32000,45343.9265052896,0
2050-02-28 02:00:00+00:00,2570.3555,3363.5731,0,18325.934,0,2761.8026,32000,44801.6201819233,0
2050-02-28 03:00:00+00:00,2572.3357,2650.56,0,22644.56,0,0,32000,45188.5577233584,0
2050-02-28 04:00:00+00:00,2574.3158,2378.4414,0,26744.323,0,0,32000,46863.9672608053,0
2050-02-28 05:00:00+00:00,2576.296,2404.4069,0,36188.902,0,0,32000,50156.3994989546,0
2050-02-28 06:00:00+00:00,2578.2761,2186.8159,5791.1421,43076.392,0,122.30891,32000,58497.821534916,0
2050-02-28 07:00:00+00:00,2580.2563,1838.8779,27725.871,29316.176,0,685.1674,32000,64690.8003350802,0
2050-02-28 08:00:00+00:00,2582.2364,3257.6338,61764.398,8958.8482,-8600.3123,0,32000,67183.6277482649,0
2050-02-28 09:00:00+00:00,2584.2166,5685.929,100021.74,0,-12833,0,9947.8955,67417.1757256263,0
2050-02-28 10:00:00+00:00,2586.1967,7495.7255,118064.57,0,-12833,0,0,68176.2064944552,11700.532
2050-02-28 11:00:00+00:00,2588.1769,9021.9786,119457.87,0,-12833,0,0,69061.9073862801,12465.954
2050-02-28 12:00:00+00:00,2590.157,10529.017,112802.73,0,-12833,0,0,68623.5101805476,12436.412
2050-02-28 13:00:00+00:00,2592.1372,12172.634,93981.518,0,-12833,0,3802.1613,67788.2794341458,0
2050-02-28 14:00:00+00:00,2594.1173,11978.932,63990.563,0,-12471.708,0,32000,66995.6018716831,0
2050-02-28 15:00:00+00:00,2596.0975,14480.45,29773.009,0,12833,5732.3228,32000,66129.6931584343,0
2050-02-28 16:00:00+00:00,2598.0776,25514.756,3370.3824,15681.199,12833,0,32000,64278.1330515512,0
2050-02-28 17:00:00+00:00,2600.0578,34532.58,0,13349.073,12833,0,32000,64842.2106812965,0
2050-02-28 18:00:00+00:00,2602.0379,37568.988,0,14204.757,12833,0,32000,68770.9620910485,0
2050-02-28 19:00:00+00:00,2604.0181,36663.83,0,14974.177,12833,0,31692.008,68897.6321239899,0
2050-02-28 20:00:00+00:00,2605.9982,34226.706,0,24226.351,1420.0584,0,28844.116,65192.5326023112,0
2050-02-28 21:00:00+00:00,2607.9784,30553.105,0,15355.139,12833,0,25894.511,61752.6485437159,0
2050-02-28 22:00:00+00:00,2609.9586,26521.699,0,25691.907,0,3199.5489,18126.515,59451.8054428284,0
2050-02-28 23:00:00+00:00,2611.9387,22628.948,0,29382.868,0,0,11409.957,54514.6415440255,0
2050-03-01 00:00:00+00:00,2695.417,19094.522,0,23628.083,0,8227,9633.2742,51205.3860441412,0
2050-03-01 01:00:00+00:00,2700.7567,16598.197,0,31206.808,0,0,9731.6446,49386.4829418539,0
2050-03-01 02:00:00+00:00,2706.0963,15269.801,0,23748.536,0,0,19968.36,48485.9379160968,0
2050-03-01 03:00:00+00:00,2711.436,14738.547,0,31708.186,0,0,12270.308,48785.7897817426,0
2050-03-01 04:00:00+00:00,2716.7756,13924.268,0,28832.139,0,0,21583.004,50472.0850174065,0
2050-03-01 05:00:00+00:00,2722.1153,13267.341,23.351379,40102.844,0,0,18169.537,52988.6630448822,0
2050-03-01 06:00:00+00:00,2727.4549,13248.646,9753.0928,44619.831,0,132.9961,16861.598,60072.2908715705,0
2050-03-01 07:00:00+00:00,2732.7946,13613.721,43986.215,15593.245,0,750.47799,21121.085,65018.3612507325,0
2050-03-01 08:00:00+00:00,2738.1342,17084.272,84703.237,0,-9583.1783,0,9252.5341,66598.7683310143,0
2050-03-01 09:00:00+00:00,2743.4739,23216.288,114834.3,0,-12833,0,0,66863.983704043,22294.133
2050-03-01 10:00:00+00:00,2748.8135,29349.863,131413.78,0,-12833,0,0,67499.3133567714,47129.377
2050-03-01 11:00:00+00:00,2754.1532,34799.506,135305.68,0,-12833,0,0,67939.6896903075,58420.01
2050-03-01 12:00:00+00:00,2759.4928,39417.213,125879.5,0,-12833,0,0,67144.0433911126,51876.429
2050-03-01 13:00:00+00:00,2764.8325,43985.586,105345.86,0,-12833,0,0,66757.1058496777,36506.633
2050-03-01 14:00:00+00:00,2770.1721,46226.93,73595.764,0,-12833,0,0,65459.7272832518,11774.493
2050-03-01 15:00:00+00:00,2775.5118,47137.281,34676.798,0,-384.44962,0,12652.267,64078.2318678236,0
2050-03-01 16:00:00+00:00,2780.8514,53671.243,4179.8969,0,3696.9651,0,32000,63549.7801595147,0
2050-03-01 17:00:00+00:00,2786.1911,57198.919,0,1133.112,4782.2357,0,32000,65121.2806693829,0
2050-03-01 18:00:00+00:00,2791.5307,52821.652,0,5239.3507,9550.6494,0,32000,69624.0057981682,0
2050-03-01 19:00:00+00:00,2796.8704,46828.81,0,3879.8384,12833,4181.4373,32000,69740.7797418216,0
2050-03-01 20:00:00+00:00,2802.21,41644.535,0,1145.9572,12833,8227,32000,66197.9762645759,0
2050-03-01 21:00:00+00:00,2807.5497,37904.981,0,0,12833,6957.9262,32000,62870.907713919,0
2050-03-01 22:00:00+00:00,2812.8893,36219.819,0,250.02946,12833,0,32000,60719.4957413901,0
2050-03-01 23:00:00+00:00,2818.229,34392.366,0,897.53812,10646.528,0,26019.356,55766.4980997259,0
2050-03-02 00:00:00+00:00,2823.5686,33517.328,0,9992.5536,0,0,22555.002,52646.2580853525,0
2050-03-02 01:00:00+00:00,2830.2662,33455.53,0,7830.1381,0,0,24004.625,50607.6616207615,0
2050-03-02 02:00:00+00:00,2836.9637,34316.547,0,899.62341,0,0,31698.678,49979.2593205895,0
2050-03-02 03:00:00+00:00,2843.6613,35073.701,0,1773.6169,0,97.378022,31828.84,50544.326559264,0
2050-03-02 04:00:00+00:00,2850.3588,36680.967,0,3921.7652,0,0,32000,51637.8455062469,0
2050-03-02 05:00:00+00:00,2857.0564,38089.337,46.702759,11170.415,0,0,32000,54382.0338575109,0
2050-03-02 06:00:00+00:00,2863.7539,37797.484,19436.131,9826.717,0,0,30139.467,61113.3605453267,0
2050-03-02 07:00:00+00:00,2870.4515,38353.146,61344.073,0,0,0,4834.0983,65703.1713499013,0
2050-03-02 08:00:00+00:00,2877.1491,51395.106,98184.766,0,0,0,0,67203.4199268411,43326.803
2050-03-02 09:00:00+00:00,2883.8466,60661.161,124618.53,0,-9967.628,0,0,66958.9863413172,69993.442
2050-03-02 10:00:00+00:00,2890.5442,65519.309,140022.65,0,-12833,0,0,67529.0016246356,88477.396
2050-03-02 11:00:00+00:00,2897.2417,69615.629,143494.23,0,-12833,0,0,68254.3856898853,99412.12
2050-03-02 12:00:00+00:00,2903.9393,73036.846,135188.92,0,-12833,0,0,67351.8614462706,93661.452
2050-03-02 13:00:00+00:00,2910.6368,75287.017,115301.33,0,-12833,0,0,66563.1423195228,77053.087
2050-03-02 14:00:00+00:00,2917.3344,73382.187,84290.696,0,-12833,0,0,65348.8909931716,45089.88
2050-03-02 15:00:00+00:00,2924.0319,72172.713,43861.674,0,-12833,0,-4395.7583,64590.8497432167,2093.5951
2050-03-02 16:00:00+00:00,2930.7295,75441.252,6834.1703,0,0,0,12217.548,63664.5748853108,0
2050-03-02 17:00:00+00:00,2937.4271,73170.308,0,0,7.7625478E-12,0,23845.263,64813.5120223614,0
2050-03-02 18:00:00+00:00,2944.1246,65474.129,0,5128.6989,0,0,28366.459,68955.0295319148,0
2050-03-02 19:00:00+00:00,2950.8222,58644.679,0,8179.5316,4193.3849,0,28357.576,69546.8162116672,0
2050-03-02 20:00:00+00:00,2957.5197,52357.388,0,3981.3544,11649.993,2736.2952,25294.603,66197.9762645759,0
2050-03-02 21:00:00+00:00,2964.2173,46913.458,0,0,12833,6092.929,24856.137,63084.6635127042,0
2050-03-02 22:00:00+00:00,2970.9148,41927.559,0,5332.5648,12833,0,20587.764,60750.1737082376,0
2050-03-02 23:00:00+00:00,2977.6124,37829.162,0,0,12833,5979.8866,16489.409,56180.1550822387,0
2050-03-03 00:00:00+00:00,2984.3099,34366.401,0,2123.8695,12833,8227,12076.192,52788.7618611547,0
2050-03-03 01:00:00+00:00,2991.9824,31347.13,0,9339.1754,12833,1759.3494,11289.209,50892.669262421,0
2050-03-03 02:00:00+00:00,2999.6549,28497.674,0,20930.154,0,0,13862.684,50099.0020910292,0
2050-03-03 03:00:00+00:00,3007.3274,25450.881,0,26212.936,0,0,12191.805,50475.0538441928,0
2050-03-03 04:00:00+00:00,3014.9999,22474.194,0,30075.242,0,0,14727.867,51606.1780205249,0
2050-03-03 05:00:00+00:00,3022.6723,20331,62.270345,41411.482,0,0,14438.176,54457.2442261547,0
2050-03-03 06:00:00+00:00,3030.3448,17428.574,15972.343,39433.277,0,410.86295,16842.26,61229.1448800515,0
2050-03-03 07:00:00+00:00,3038.0173,17269.146,56627.095,5712.4511,0,0,24622.053,65341.9637306698,0
2050-03-03 08:00:00+00:00,3045.6898,21364.428,93475.571,3312.0892,-12833,0,397.30533,66835.2850451079,0
2050-03-03 09:00:00+00:00,3053.3623,22406.164,119115.39,0,-12833,0,0,66703.6669675224,23111.447
2050-03-03 10:00:00+00:00,3061.0347,23172.147,132651.4,0,-12833,0,0,67210.3471893428,37212.14
2050-03-03 11:00:00+00:00,3068.7072,24168.184,134605.13,0,-12833,0,0,67787.2898252172,42319.838
2050-03-03 12:00:00+00:00,3076.3797,25126.831,123964.69,0,-12833,0,0,67315.2458258504,34643.343
2050-03-03 13:00:00+00:00,3084.0522,26198.688,101103.69,0,-12833,0,0,66330.5840411452,14449.507
2050-03-03 14:00:00+00:00,3091.7246,25923.453,69050.029,0,-9967.628,0,10993.356,65308.316937036,0
2050-03-03 15:00:00+00:00,3099.3971,22554.168,33376.905,8444.783,0,0,29779.979,64476.055017421,0
2050-03-03 16:00:00+00:00,3107.0696,27660.546,5036.1141,13663.032,12833,7998.1187,25549.136,63067.8400708602,0
2050-03-03 17:00:00+00:00,3114.7421,34451.568,0,16806.753,5870.2634,8227,28633.495,64324.6446712047,0
2050-03-03 18:00:00+00:00,3122.4146,33424.372,0,23672.312,12833,0,26384.17,68455.2764825415,0
2050-03-03 19:00:00+00:00,3130.087,29589.784,0,22995.038,12833,8227,23194.038,69243.9956092893,0
2050-03-03 20:00:00+00:00,3137.7595,25526.181,0,27347.367,12833,3940.1734,20950.102,65339.9845128121,0
2050-03-03 21:00:00+00:00,3145.432,22428.494,0,28939.641,12833,0,19736.021,62471.1053464639,0
2050-03-03 22:00:00+00:00,3153.1045,19610.717,0,31603.499,9973.1143,0,14010.946,60689.8074735259,0
2050-03-03 23:00:00+00:00,3160.777,16859.41,0,38588.498,0,0,9524.7216,56620.5315058294,0
2050-03-04 00:00:00+00:00,3168.4494,14193.271,0,38485.671,0,0,8300.7718,53438.935557761,0
2050-03-04 01:00:00+00:00,3176.026,11609.702,0,37093.187,0,0,11185.663,51370.6508253058,0
2050-03-04 02:00:00+00:00,3183.6025,9405.2297,0,40311.831,0,0,8839.8289,50293.9552301127,0
2050-03-04 03:00:00+00:00,3191.179,7441.1979,0,42140.784,0,0,10025.216,50409.7396548917,0
2050-03-04 04:00:00+00:00,3198.7556,6212.5097,0,43777.837,0,0,12894.528,50780.8433634117,0
2050-03-04 05:00:00+00:00,3206.3321,5283.4634,38.918966,54271.84,0,0,12405.909,53505.2394460454,0
2050-03-04 06:00:00+00:00,3213.9086,4559.0255,16688.452,52240.741,0,303.99108,12596.97,60150.4700670002,0
2050-03-04 07:00:00+00:00,3221.4852,3287.2345,55965.472,18854.529,0,0,20378.529,64318.7070176321,0
2050-03-04 08:00:00+00:00,3229.0617,2851.0138,96207.683,5764.8464,-9967.628,0,10068.496,66226.6749235115,0
2050-03-04 09:00:00+00:00,3236.6383,2661.9848,123629.99,0,-12833,0,0,66581.9448891703,8186.8658
2050-03-04 10:00:00+00:00,3244.2148,2532.1572,138964.06,0,-12833,0,0,67347.9030105556,22632.729
2050-03-04 11:00:00+00:00,3251.7913,2570.5862,141797.36,0,-12833,0,0,67661.6093111497,27034.723
2050-03-04 12:00:00+00:00,3259.3679,2645.3669,133460.92,0,-12833,0,0,66927.318765541,21159.758
2050-03-04 13:00:00+00:00,3266.9444,2943.9703,113518.84,0,-12833,0,0,65249.9300102367,4065.1315
2050-03-04 14:00:00+00:00,3274.5209,3429.5255,83317.721,0,-12833,0,21255.13,63726.9203378797,0
2050-03-04 15:00:00+00:00,3282.0975,4199.1434,44640.053,10451.361,-1.7659748E-11,961.64466,32000,62755.1233791943,0
2050-03-04 16:00:00+00:00,3289.674,7105.2041,8126.28,29800.936,12833,0,29788.491,61757.59658836,0
2050-03-04 17:00:00+00:00,3297.2505,10163.942,0,34502.239,12833,0,30527.675,62629.4428651273,0
2050-03-04 18:00:00+00:00,3304.8271,11243.588,0,29180.592,12833,8227,31794.249,66400.8462750903,0
2050-03-04 19:00:00+00:00,3312.4036,10670.789,0,36015.057,12833,0,32000,66899.6097155345,0
2050-03-04 20:00:00+00:00,3319.9801,9193.351,0,33248.493,12833,0,32000,63261.8036010147,0
2050-03-04 21:00:00+00:00,3327.5567,8099.6834,0,28887.099,12833,0,32000,60089.1142233599,0
2050-03-04 22:00:00+00:00,3335.1332,7093.26,0,34033.388,0,0,32000,58953.0420924384,0
2050-03-04 23:00:00+00:00,3342.7097,5892.0952,0,26217.179,3010.3777,0,32000,55428.051485857,0
2050-03-05 00:00:00+00:00,3350.2863,4875.2855,0,25274.002,0,0,32000,52025.7726566104,0
2050-03-05 01:00:00+00:00,3354.1942,4096.8393,0,17956.834,0,8227,32000,49941.6541812949,0
2050-03-05 02:00:00+00:00,3358.1021,3725.0131,0,24405.032,0,0,32000,48726.41315596,0
2050-03-05 03:00:00+00:00,3362.01,3666.331,0,18560.053,0,8168.2923,32000,48122.7510790077,0
2050-03-05 04:00:00+00:00,3365.9179,4013.7497,0,27482.734,0,0,32000,48045.5615825608,0
2050-03-05 05:00:00+00:00,3369.8258,4525.2703,54.486552,34000.344,0,0,32000,47212.3099639625,0
2050-03-05 06:00:00+00:00,3373.7337,4035.0414,14454.504,27591.035,0,0,32000,46633.3882002849,0
2050-03-05 07:00:00+00:00,3377.6416,2725.3407,42507.294,8056.7046,0,0,32000,48769.9560388819,0
2050-03-05 08:00:00+00:00,3381.5495,2996.4207,72373.708,0,-9967.628,0,25010.824,52240.51797427,0
2050-03-05 09:00:00+00:00,3385.4574,4040.2345,89116.647,0,-12833,0,13854.318,55636.8592399981,0
2050-03-05 10:00:00+00:00,3389.3653,5437.6986,97702.171,0,-12833,0,3129.7651,57087.6273704976,0
2050-03-05 11:00:00+00:00,3393.2732,7157.6545,100418.71,0,-12833,0,0,57912.9620276108,2108.0686
